Description	group_sum
RP4-663N10.3	0.000934953703703704
ELOCP20	0.0042212962962963
CNOT7P2	0.00277731481481482
RP11-710N8.3	0.00101527777777778
RN7SL420P	0.00071087962962963
SNORA42	0.0342393518518518
VANGL1	1.69337731481481
CASQ2	451.669324074074
NHLH2	0.00468310185185185
HNRNPA1P43	0.00504259259259259
RP11-12L8.2	0.0167703703703704
LINC01649	0.0327081018518519
SLC22A15	2.49679166666667
RP11-159M11.2	0.012937962962963
MAB21L3	0.0207958333333333
LINC01779	0.0317030092592593
ATP1A1	91.0975717592592
ATP1A1-AS1	1.08647962962963
RNU6-817P	0.0793969907407408
LINC01762	0.111997916666667
RP4-655J12.5	0.00939490740740741
RP5-1086K13.1	0.671084490740741
CD58	13.5748263888889
NAP1L4P1	0.520958101851852
MIR548AC	0.00422476851851852
IGSF3	4.77737523148148
MIR320B1	0
C1orf137	0.000694212962962963
GAPDHP64	0.0113571759259259
NEFHP1	0.00132708333333333
CD2	0.395578703703704
FTH1P22	0.0340553240740741
RP4-753F5.1	0.504357638888889
PTGFRN	21.5549652777778
RNA5SP55	0.0028275462962963
CD101	0.316848842592593
RP11-27K13.3	0.0505087962962963
TTF2	1.24399236111111
MIR942	0.00198009259259259
TRIM45	4.80401203703704
RPS15AP9	0.0118722222222222
VTCN1	0.135271064814815
LINC01525	0.000684490740740741
RP11-188D8.1	0.364556481481481
MAN1A2	3.49724652777778
RP4-675C20.4	0.0604175925925926
VPS25P1	0.00571134259259259
AL157902.3	0.00195601851851852
FAM46C	3.52836203703704
VDAC2P3	0.00848657407407407
SNORA40	0.0125198522927689
RP11-134N8.2	0.00158425925925926
PNRC2P1	0.0473259259259259
GDAP2	0.938732870370371
WDR3	2.27643680555555
SPAG17	0.0149534722222222
RNA5SP56	0.000491203703703704
PSMC1P12	0.0038375
RP4-630J13.1	0.000434259259259259
TBX15	0.631225
RP4-712E4.1	0.0131956018518518
RP4-712E4.2	0.0131900462962963
WARS2	3.12328310185185
WARS2-IT1	0.216870833333333
RBMX2P3	0.0125321759259259
RPS3AP12	0.0208884259259259
RP11-418J17.1	0.756940046296296
RPL6P2	0.0185921296296296
RP11-418J17.3	0.0057125
LINC01780	0.0046962962962963
RNU1-75P	0.00333148148148148
HAO2	0.0154118055555555
HAO2-IT1	0.000752083333333333
HSD3B2	0.07275625
GAPDHP74	0.0184263888888889
HSD3BP2	0.00408680555555556
GAPDHP23	0.0127055555555556
HSD3BP1	0.00314189814814815
GAPDHP58	0.0114201388888889
HSD3B1	0.00255763888888889
GAPDHP32	0.124953472222222
HSD3BP3	0.018900462962963
GAPDHP27	0.0403490740740741
HSD3BP4	0.0779814814814815
GAPDHP33	0.108594907407407
LINC00622	0.960910416666667
HSD3BP5	0.228635185185185
ZNF697	2.93034513888889
PHGDH	2.08262546296296
HMGCS2	22.8874967592592
REG4	0.00648402777777778
NBPF7	0.00247708333333333
PFN1P9	0.00387615740740741
NOTCH2P1	0.00133194444444444
ADAM30	0.00355069444444445
RP5-1042I8.7	0.467562731481482
NOTCH2	4.31944583333333
RP11-114O18.1	0.00276018518518519
RNU6-465P	0.000432407407407407
SEC22B	3.99563333333333
CH17-472G23.1	4.51285277777778
7SK	0.00502160493827161
CH17-472G23.2	0.76231898148148
U1	0.0632482015669516
PFN1P2	0.387323842592593
NBPF8	1.52565138888889
CH17-472G23.4	16.7135488425926
U2	0.00772034600389864
NBPF26	0.780522222222222
RNVU1-19	0.0243425925925926
PPIAL4A	0.00671597222222222
CH17-118O6.6	0.0312923611111111
RNVU1-4	0.034693287037037
LINC00623	0.295208333333333
CH17-118O6.3	0.00615833333333333
CH17-118O6.4	0.00084837962962963
FCGR1B	0.196241898148148
RP11-439A17.10	0.0132819444444444
RP11-439A17.9	0.0463247685185185
HIST2H2BA	0.356799537037037
RP11-439A17.4	0.00905763888888889
HIST2H3DP1	0.198817129629629
RP11-439A17.5	0.00100185185185185
FAM72B	0.0529548611111111
SRGAP2C	0.830721759259259
CH17-219N22.1	0.000625694444444445
SRGAP2-AS1	0.00512175925925926
CH17-437K3.1	0.471556712962963
RP11-343N15.2	0.20347337962963
RP11-344P13.4	0.00550439814814815
RP11-344P13.3	0.00586828703703704
RP11-344P13.6	0.0161803240740741
EMBP1	0.0540699074074074
LINC01691	0.00215277777777778
CH17-333M13.2	0.000672222222222222
CH17-333M13.1	0.00165787037037037
CH17-13I23.3	1.94363796296296
5S_rRNA	0.0119044560185185
CH17-13I23.2	9.46759259259259e-05
CH17-13I23.1	0.000651851851851852
NKAIN1P1	0.000121064814814815
RP11-763B22.7	0.00114143518518519
RP11-763B22.6	0.00261041666666667
RP11-744H18.1	0.0219946759259259
NBPF17P	0.00491134259259259
PFN1P12	0.00112546296296296
RNU1-114P	0.00204861111111111
RNVU1-17	0.00025162037037037
RNU1-92P	0
RNVU1-18	0.00201018518518519
RP11-403I13.5	0.00839050925925926
RP11-403I13.4	0.00572824074074074
FAM91A3P	0.00293009259259259
RP11-403I13.10	0.000171064814814815
RP11-403I13.7	0.000740972222222223
RNU1-143P	0.000309027777777778
RP11-403I13.9	0.00442314814814815
RP5-998N21.3	0.000394444444444444
FCGR1CP	0.278793518518518
HIST2H2BB	0.314391898148148
RP5-998N21.4	0.0331048611111111
RP5-998N21.7	0.00100462962962963
HIST2H3PS2	0.100309259259259
RPL22P5	0.000268055555555556
FAM72C	0.0206342592592593
SRGAP2D	0.196456018518519
IGKV1OR1-1	0
CH17-248H7.2	0
CH17-248H7.3	0.000354398148148148
RP11-14N7.2	0.798121527777778
DRD5P2	0.000225231481481482
CH17-125A10.1	0.00059537037037037
PPIAL4E	0.0280430555555556
RP11-666A1.7	0.000215046296296296
RNVU1-15	0.024087962962963
RP11-763B22.4	0.00539259259259259
RP11-763B22.3	0.02178125
NBPF15	3.10322523148148
PFN1P6	0.133875
RP11-666A1.4	0.00113356481481482
PPIAL4F	0.00371782407407407
LINC01632	0.000905324074074074
RP11-289H16.1	0.00123935185185185
RP11-763B22.11	0.000200694444444444
RNA5SP59	0.000459027777777778
CH17-164J11.1	0.000513657407407407
SRGAP2B	0.240938425925926
RP3-365I19.2	0.00440138888888889
FAM72D	0.036443287037037
CH17-195P21.1	0.00226666666666667
RP11-403I13.8	0.242024305555556
CH17-195P21.2	0.19090625
RP11-289I10.2	0.623105555555556
PPIAL4D	0.0445074074074074
RP11-289I10.3	0.000713657407407407
CH17-373J23.1	0.057543287037037
RP11-89F3.2	0.014155787037037
NBPF20	0.111503472222222
PFN1P3	0.0716803240740742
CH17-262O2.2	0.00949953703703704
CH17-262O2.1	0.320106712962963
NBPF25P	0.221421296296296
GPR89A	1.27895486111111
PDZK1	0.114191898148148
CD160	0.107357175925926
RNF115	20.0308842592593
POLR3C	5.1625699074074
NUDT17	1.74147384259259
PIAS3	12.7355810185185
MIR6736	0
ANKRD35	1.00740462962963
ITGA10	2.53304560185185
RP11-315I20.3	0.0283923611111111
PEX11B	14.1286157407408
GNRHR2	1.1680787037037
RBM8A	10.2980069444444
LIX1L-AS1	0.165262962962963
LIX1L	10.6577916666667
ANKRD34A	0.788562268518519
POLR3GL	40.2343356481482
TXNIP	445.937569444444
HFE2	16.3360409722222
RNVU1-6	0.0343423611111111
LINC01719	0.125899768518519
NBPF10	0.139533796296296
NOTCH2NL	0.255606481481481
CH17-353B19.1	0.00371273148148148
RNU6-1071P	0
NUDT4P2	0.0165041666666667
CH17-385C13.2	0.0796969907407407
CH17-385C13.3	0.0143418981481481
RP11-640M9.4	0.00347916666666667
CH17-408M7.1	0.117643981481481
HYDIN2	0.0988076388888889
U6atac	0
NBPF12	1.24373773148148
PFN1P8	0.0767648148148148
RP4-704D21.2	0.00865162037037037
NBPF13P	0.0294046296296296
RP11-325P15.1	0.00811111111111111
RNVU1-8	0.00224791666666667
RP11-325P15.2	0.0150747685185185
PRKAB2	14.1791532407407
RP11-337C18.8	0.780528472222222
FMO5	1.03851851851852
PDIA3P1	2.24836180555555
CCT8P1	0.824196990740741
RPL7AP15	0.071625
CHD1L	6.80758240740741
LINC00624	0.151433333333333
RP11-337C18.4	0.00345763888888889
OR13Z1P	0.00258194444444444
OR13Z2P	0.0014849537037037
OR13Z3P	0.000383333333333333
BCL9	3.90744282407407
ACP6	1.49437662037037
RN7SL261P	0.00946064814814815
RP11-533N14.3	0.0212469907407407
GJA5	7.12578287037038
RP11-433J22.3	0.00959976851851852
RP11-314N2.2	0.00300509259259259
GJA8	0.00273101851851852
GPR89B	1.25543333333333
RP6-74O6.2	0.196807175925926
PDZK1P1	0.00814930555555556
XXyac-YX155B6.7	0.0801608796296296
RNU1-129P	0.0637928240740741
RP11-94I2.4	0.340775925925926
RNVU1-7	0.0260180555555556
PDE4DIPP1	1.08134074074074
NBPF11	1.27598842592593
PFN1P4	0.132660185185185
ABHD17AP1	0.176711111111111
RP4-565E6.1	0.0572030092592593
XXyac-YX155B6.5	0.010643287037037
RNA5SP57	0.00573541666666667
RP11-301M17.2	0.00523333333333333
RP11-301M17.1	0.00668564814814815
RNU1-120P	0.00411180555555556
LINC01731	0.00601921296296296
RP11-495P10.9	0.00658078703703704
LINC01138	0.178766898148148
RP11-495P10.5	0.00336018518518519
RP11-495P10.4	0.00171597222222222
RP11-495P10.3	0.00816319444444445
MIR5087	0.00202939814814815
RNU1-122P	0.0473810185185185
RP6-74O6.6	0.163543287037037
RNVU1-1	0.0467833333333333
RNVU1-2	0.00577314814814815
MIR6077	0.000915277777777778
RNU1-13P	0.0107761574074074
RP11-495P10.1	0.204955324074074
RNVU1-3	0.06953125
RP11-495P10.10	0.0615923611111111
CH17-172B3.1	0.25900462962963
PPIAL4G	0.00157569444444444
NBPF14	0.383726388888889
RNU6-1171P	0.00145694444444444
NUDT4P1	0.0166518518518519
CH17-478G19.2	0.00718263888888889
RP4-725K1.1	0.000608564814814815
PDE4DIP	45.5836375
RN7SKP88	0
RNU2-38P	0.0525810185185185
RP4-791M13.5	0.0177032407407407
RP4-791M13.4	0.409002083333333
RP4-791M13.3	0.164255555555556
NBPF9	1.69646412037037
CH17-78J1.1	0.00201180555555555
RNU1-59P	0.0845594907407407
CH17-189H20.1	1.40730717592593
WI2-1896O14.1	200.037621296296
RP11-326G21.1	0.137339814814815
RP11-544O24.2	0.0179148148148148
NBPF19	0.363422222222222
PPIAL4C	0.0104627314814815
LINC00869	0.226100694444445
RP11-353N4.6	0.110636574074074
RP11-353N4.5	0.0170921296296296
RNU1-68P	0.00182662037037037
RP11-196G18.1	0.00172986111111111
FCGR1A	0.399771296296296
HIST2H2BF	0.750081481481483
RP11-196G18.3	0.168917592592593
HIST2H3D	0.0843923611111111
HIST2H4A	0.0818064814814815
HIST2H3C	0.00699907407407408
HIST2H2AA3	0.0531233796296296
HIST2H2BD	0.110497222222222
RP11-196G18.22	2.10428773148148
HIST2H2BC	0.150422453703704
HIST2H2AA4	0.0658884259259259
HIST2H3A	0.00744606481481481
HIST2H4B	0.00896782407407407
RP11-196G18.23	0.0145175925925926
HIST2H2BE	53.9259539351853
HIST2H2AC	0.84128125
HIST2H2AB	0.030630787037037
BOLA1	8.05732314814815
SV2A	0.430181944444445
SF3B4	14.8004560185185
MTMR11	3.08637824074074
OTUD7B	3.58063333333333
RP11-458I7.1	0.101903703703704
VPS45	17.7966319444444
PLEKHO1	25.1583472222222
RN7SL480P	0.00334467592592593
ANP32E	11.3571365740741
RNU2-17P	0.0510263888888889
RP4-790G17.7	0.00868541666666667
CA14	3.62701550925926
APH1A	32.6849097222222
C1orf54	8.6587337962963
CIART	4.94534282407407
MRPS21	35.601162037037
PRPF3	8.51395370370371
RPRD2	5.01676550925926
TARS2	14.3560340277778
MIR6878	0.00602152777777778
ECM1	15.7585856481481
FALEC	0.230273842592593
RP11-54A4.2	0.557441203703704
ADAMTSL4	17.0160083333333
MIR4257	0.206372222222222
ADAMTSL4-AS1	0.245058333333333
RN7SL473P	0.107422222222222
RN7SL600P	0.134081944444444
MCL1	80.2379652777778
ENSA	29.883099537037
U4	0.38507628968254
GOLPH3L	4.68336180555555
HORMAD1	0.0228946759259259
RNU6-1042P	0.00225092592592593
CTSS	3.2150462962963
RP11-363I22.3	0.0467097222222222
CTSK	8.55585555555556
UBE2D3P3	0.0316587962962963
ARNT	10.8743078703704
RNU6-1309P	0.00624189814814815
RPS27AP6	0.0618668981481481
RP11-235D19.4	0.00466944444444445
CYCSP51	0.0169958333333333
SETDB1	4.58962731481481
CERS2	16.918849537037
RP11-316M1.3	0.0304546296296296
ANXA9	1.65180833333333
MINDY1	15.3613784722222
PRUNE1	15.6496527777778
RNU6-884P	0.0267328703703704
BNIPL	0.349043287037037
C1orf56	5.28156342592592
CDC42SE1	28.979287037037
MLLT11	12.5447796296296
GABPB2	2.71849722222222
RPS29P29	0.00444907407407407
RP11-68I18.10	3.09490787037037
SEMA6C	18.6902337962963
TNFAIP8L2	1.05995833333333
LYSMD1	5.52652106481482
SCNM1	4.9990425925926
TMOD4	0.232124768518519
VPS72	16.1247199074074
PIP5K1A	11.9142898148148
PSMD4	74.111337962963
RP11-126K1.2	0.191109027777778
ZNF687	4.57925925925926
PI4KB	17.3819328703704
RN7SL444P	0.110926851851852
RP11-126K1.9	0.0901199074074074
RFX5	6.34479027777778
RP11-126K1.6	0.235981944444444
SELENBP1	37.3123333333333
PSMB4	147.490578703704
POGZ	12.238474537037
RNY4P25	0.0158303240740741
CGN	0.113275
TUFT1	2.68977962962963
RP11-74C1.4	0.0336916666666667
MIR554	0.00887893518518519
RP11-74C1.2	0.0711421296296296
RP11-404E16.1	0.0401592592592593
SNX27	6.67310925925926
RNU6-1062P	0.00160601851851852
RP11-98D18.1	0.0319905092592593
CELF3	0.0439472222222222
RIIAD1	0.379928703703704
RNU6-662P	0.00162523148148148
RP11-98D18.15	0.020175
RP11-98D18.7	0.00368726851851852
MRPL9	20.7795972222222
OAZ3	0.147404166666667
RP11-98D18.16	0.0275296296296296
RP11-98D18.3	0.363682638888889
TDRKH	1.40587777777778
TDRKH-AS1	0.323603935185185
RP11-98D18.17	0.0966532407407407
LINGO4	0.483142824074074
RORC	4.04480416666667
C2CD4D	0.0696032407407407
AL450992.2	0.528819212962963
THEM5	0.19367662037037
THEM4	7.71368587962963
KRT8P28	0.00184351851851852
S100A10	88.4818564814815
AL591893.1	0.0118659722222222
AL450992.6	0
S100A11	130.474652777778
SPTLC1P4	0.00795069444444444
TCHHL1	0.00135671296296296
TCHH	0.0320645833333333
AL589986.2	0.000966898148148148
PUDPP2	0.00126759259259259
RPTN	0.00432152777777778
FLG-AS1	0.321329861111111
RP11-107M16.2	0.218185416666667
HRNR	0.0478298611111111
FLG	0.168232638888889
FLG2	0.143698842592593
HMGN3P1	0.0446608796296296
CRNN	0.396901388888889
LCE5A	0.0302201388888889
CRCT1	0.150175
LCE3E	0.00452337962962963
LCE3D	0.0164708333333333
LCE3C	0.000971990740740741
LCE3B	0.00055
LCE3A	0.00238680555555556
RP1-52J10.9	0.00122175925925926
LINC00302	0.00633055555555556
LCE2D	0.0185886574074074
LCE2C	0.0413881944444444
LCE2B	0.105240972222222
LCE2A	0.0179372685185185
LCE4A	0.00153055555555556
C1orf68	0.116833101851852
RP1-43O17.1	0.00105856481481481
RP1-43O17.2	0.00166041666666667
KPRP	0.0741157407407407
LCE1F	0.0214414351851852
LCE1E	0.00374699074074074
LCE1D	0.016450462962963
LCE1C	0.0930666666666667
LCE1B	0.0389710648148148
LCE1A	0.0554523148148148
LCE6A	0.0221694444444444
SMCP	0.0523800925925926
IVL	0.0753101851851852
LINC01527	0.000522222222222222
RP1-20N18.10	0.0109701388888889
SPRR4	0.0410986111111111
SPRR1A	0.398403935185186
SPRR3	0.922083796296296
RP1-20N18.4	0.00271921296296296
SPRR1B	0.3781875
SPRR2D	0.124012037037037
SPRR2A	0.308776388888889
SPRR2B	0.0301453703703704
SPRR2E	0.316744444444444
SPRR2F	0.0630356481481481
SPRR2C	0.0154884259259259
SPRR2G	0.172569444444444
RP1-140J1.1	0.00132569444444444
LELP1	0.0596747685185185
PRR9	0.0200393518518519
RP1-140J1.4	0.00595694444444444
LOR	0.3964125
PGLYRP3	0.0167400462962963
PGLYRP4	0.00932893518518518
RNU6-160P	0.00119050925925926
S100A9	103.299509259259
S100A12	7.87661481481481
LAPTM4BP1	0.0118273148148148
S100A8	31.4786585648148
AL591704.7	0.00376388888888889
S100A7A	0.0030412037037037
AL591704.9	0.00138148148148148
S100A7L2	0.00225324074074074
S100A7	0.148638194444444
RN7SL44P	0.00517013888888889
BX470102.3	1.05731111111111
S100A6	258.976273148148
S100A5	0.0456210648148149
S100A4	58.1673356481482
S100A3	1.26339328703704
S100A2	0.660652083333333
S100A16	43.4219305555555
S100A14	2.07136064814815
S100A13	39.1702708333333
S100A1	28.1126944444444
RP1-178F15.4	0.739855787037037
CHTOP	17.1395833333333
SNAPIN	31.3353773148148
ILF2	40.034275462963
NPR1	9.34624074074074
MIR8083	0.108106944444444
RN7SL372P	0.00291782407407407
GEMIN2P1	0.00169282407407407
INTS3	17.2748101851852
RP11-216N14.8	0.00272384259259259
RP11-216N14.9	0.130978009259259
SLC27A3	6.78658564814815
GATAD2B	4.99528703703704
RP11-216N14.5	0.0286893518518519
RP11-216N14.7	0.0858895833333333
RP11-759F5.1	0.00953888888888889
DENND4B	19.1317986111111
CRTC2	15.7403148148148
SLC39A1	26.6706111111111
MIR6737	0.00113263888888889
RP11-422P24.12	0.438694907407408
RP11-422P24.10	0.538859259259259
CREB3L4	2.29406990740741
JTB	67.1077685185185
RP11-422P24.11	1.03268032407407
RAB13	23.0011712962963
RPS27	397.935231481482
NUP210L	0.0296011574074074
RP11-422P24.9	0.0718460648148148
RNU6-179P	0.000597685185185185
RPS7P2	0.00207152777777778
MIR5698	0.000845138888888889
TPM3	20.8293287037037
RN7SL431P	0.904830787037037
MIR190B	0.000683101851851852
C1orf189	0.0888844907407408
C1orf43	76.9552083333333
UBAP2L	17.2869537037037
HAX1	96.8466805555556
SNORD59	0.00110983796296296
RNU6-239P	0.000492592592592593
RNU6-121P	0.000527777777777778
RP11-137P24.5	0.000394675925925926
AQP10	0.1077375
ATP8B2	5.40519166666667
RNU7-57P	0.00171018518518519
RP11-350G8.4	0.00304953703703704
RPSAP17	0.0717337962962963
RP11-350G8.5	0.184183101851852
IL6R	4.06934583333334
PSMD8P1	0.0660254629629629
SHE	4.72003101851852
TDRD10	3.74411412037037
UBE2Q1	15.2913194444445
UBE2Q1-AS1	0.0831344907407407
CHRNB2	0.0267465277777778
ADAR	22.9770462962963
KCNN3	0.610675462962963
PMVK	38.1548078703704
RP11-307C12.13	0.0389069444444444
PBXIP1	26.1760439814815
PYGO2	10.1126226851852
RP11-307C12.12	0.538538425925926
SHC1	21.7297175925926
CKS1B	2.65424560185185
MIR4258	0.0706314814814815
FLAD1	8.08710300925926
LENEP	0.0293537037037037
ZBTB7B	14.8595090277778
DCST2	0.478953472222222
DCST1	0.0672430555555555
DCST1-AS1	0.34171712962963
ADAM15	38.1810740740741
EFNA4	2.12364583333333
EFNA3	0.603166666666667
EFNA1	21.0197037037037
SLC50A1	7.31576851851852
DPM3	20.6414513888889
HMGN2P18	0.0113574074074074
KRTCAP2	14.5745046296296
TRIM46	0.107984259259259
MUC1	0.803258333333333
RP11-263K19.4	0.670203009259258
THBS3	6.0723125
MTX1	4.1788224537037
RP11-263K19.6	1.29147939814815
GBAP1	0.825109490740741
MTX1P1	0.147886342592593
GBA	4.00483819444445
FAM189B	8.04812962962963
SCAMP3	29.1558055555555
CLK2	12.4024074074074
HCN3	0.977271296296296
PKLR	0.0161456018518519
FDPS	22.3142615740741
RUSC1-AS1	2.53366666666667
RUSC1	9.50751620370371
ASH1L	6.93344837962963
MIR555	0.00413819444444444
RNU6-106P	0.00442337962962963
ASH1L-IT1	0.0226423611111111
RNU6-1297P	0.00851759259259259
POU5F1P4	0.0200675925925926
ASH1L-AS1	1.66541018518518
RP11-29H23.7	0.394498842592593
DAP3P1	0.0500425925925926
RP11-29H23.6	0.0378648148148148
RP11-29H23.4	0.0247231481481482
MSTO1	2.94852546296296
RP11-29H23.5	0.147500694444444
YY1AP1	14.8657800925926
DAP3	24.4443449074074
RP11-243J18.2	0.005675
MSTO2P	1.38367569444445
GON4L	3.70960949074074
RP11-101O6.2	0.0574805555555556
SYT11	7.21581712962963
RIT1	6.19540277777777
KIAA0907	11.1230023148148
SNORA80E	0.114196296296296
RXFP4	0.0237034722222222
ARHGEF2	11.7608032407407
MIR6738	0.00496134259259259
RP11-336K24.12	0.4171375
RP11-336K24.5	0.01664375
SSR2	45.6673796296297
UBQLN4	14.9102361111111
LAMTOR2	22.1668634259259
RAB25	0.100050462962963
MEX3A	0.121707407407407
LMNA	54.1412060185185
SEMA4A	0.965358564814815
SLC25A44	5.04711481481481
PMF1	29.5594907407408
BGLAP	6.55716273148148
PAQR6	1.14053912037037
SMG5	42.7304166666667
TMEM79	1.61158587962963
GLMP	4.31591412037037
VHLL	0.0268699074074074
CCT3	49.8051157407408
TSACC	0.235656481481481
RHBG	0.0203789351851852
RP11-139I14.2	0.00311828703703704
C1orf61	0.0274006944444444
MIR9-1	0.00106458333333333
RP11-98G7.1	0.0336076388888889
MEF2D	29.920462962963
RP11-284F21.8	0.164631712962963
IQGAP3	0.356168055555556
TTC24	0.0151189814814815
NAXE	40.8400648148148
GPATCH4	15.4459337962963
RP11-284F21.11	0.431422222222222
HAPLN2	1.78968263888889
RP11-284F21.9	0.134636111111111
BCAN	0.261660416666667
RP11-284F21.10	0.444829398148148
RP11-284F21.7	0.359098148148148
NES	69.437613425926
RP11-66D17.3	0.00221805555555556
CRABP2	2.16757546296296
RP11-66D17.5	0.449001388888888
ISG20L2	4.20843055555556
RRNAD1	6.72779074074074
MRPL24	34.5333634259259
HDGF	48.4422962962963
PRCC	19.7052662037037
SH2D2A	1.06111342592593
NTRK1	1.5118099537037
INSRR	0.205800231481482
PEAR1	11.6455439814815
LRRC71	0.16429375
ARHGEF11	8.39894259259259
MIR765	0.290324768518518
RN7SL612P	0.00711921296296296
RP11-110J1.2	0.0321298611111111
KRT8P45	0.156006481481481
ETV3L	0.00354143518518518
ETV3	3.05454629629629
CYCSP52	0.0544583333333333
RP11-71G12.1	0.00163773148148148
RP11-71G12.2	0.000458796296296296
RP11-85G21.1	6.94444444444445e-05
RP11-85G21.3	0.0239356481481481
RP11-85G21.2	0.000534490740740741
FCRL5	0.0189759259259259
FCRL4	0.000986111111111111
RP4-801G22.2	0.000649305555555556
RP4-801G22.3	0.000637268518518518
FCRL3	0.04913125
RP11-367J7.3	0.00404606481481482
RP11-367J7.4	0.013419212962963
VDAC1P9	0.000721759259259259
FCRL2	0.0248231481481482
FCRL1	0.0466337962962963
CD5L	0.468536805555556
MRPS21P2	0.0126405092592593
RP11-451O13.1	0.00110138888888889
KIRREL	4.77850324074074
KIRREL-IT1	0.0225291666666667
LINC01704	0.138265740740741
ELL2P1	0.0649652777777778
CD1D	2.22560555555556
RP11-404O13.4	0.0318423611111111
RP11-404O13.5	0.0101391203703704
CD1A	0.0118048611111111
HMGN1P5	0.00116550925925926
CD1C	0.314716203703704
CD1B	0.0255918981481481
CD1E	0.0667733796296297
OR10T2	0.000849074074074074
OR10K2	0.000460416666666667
OR10T1P	0.000417824074074074
EI24P2	0.0695972222222221
OR10K1	0.000947453703703704
RP11-144L1.4	0.000997453703703704
OR10R2	0
OR10R3P	0.000275462962962963
OR10R1P	0.000867361111111111
RP11-144L1.8	0.0441898148148148
OR6Y1	0.00112430555555556
OR6P1	0.000315972222222222
OR10X1	0.00130138888888889
OR10Z1	0.00066412037037037
SPTA1	0.0524715277777778
OR6K1P	0.000283796296296296
OR6K2	0.00100972222222222
OR6K3	0.00261180555555556
OR6K4P	0.00138587962962963
OR6K5P	0.000316898148148148
OR6K6	0.000584953703703704
OR6N1	0.000955555555555556
OR6N2	0.000400462962962963
OR2AQ1P	0.000259027777777778
OR10AA1P	0.000861805555555555
MNDA	1.8665787037037
PYHIN5P	0.000129166666666667
PYHIN1	0.15619837962963
IFI16	15.8719583333334
AIM2	0.122425694444444
RAD1P2	0.0497738425925926
CADM3	2.95133009259259
RNA5SP60	0.000961574074074074
CADM3-AS1	1.05446782407407
ACKR1	15.8072768518518
MPTX1	0.00297731481481482
OR10J2P	0.000916898148148148
FCER1A	0.486641435185185
OR10J3	0.00184722222222222
RP11-550P17.5	0.00348726851851852
OR10J7P	0.000915509259259259
OR10J8P	0.00138148148148148
OR10J9P	0.00136087962962963
OR10J4	0.00121018518518519
OR10J1	0.00248032407407407
RP11-180D21.3	0.000460648148148148
OR10J5	0.00133819444444444
RP11-740C1.2	0.00150787037037037
OR10AE1P	0.000589351851851852
APCS	0.0541868055555555
OR10J6P	0.00130231481481482
RP11-419N10.6	0.0010037037037037
CRPP1	0.00613657407407407
CRP	0.416030787037037
RP11-419N10.5	0.00400277777777778
DUSP23	15.8686296296296
FCRL6	0.197522685185185
SLAMF8	1.38795949074074
C1orf204	1.8297875
SNORD64	0
VSIG8	0.163668055555556
RP11-190A12.8	1.7647974537037
CFAP45	0.43751712962963
MIR4259	0.0036224537037037
RP11-190A12.9	0.0867342592592593
TAGLN2	112.138194444445
IGSF9	0.064430787037037
SLAMF9	0.0675900462962963
LINC01133	0.411431712962963
RP11-48O20.5	0.0131916666666667
KCNJ10	0.0598284722222222
RP11-226L15.1	0.0221125
RP11-226L15.5	1.68395462962963
PIGM	1.63740277777778
RP11-536C5.2	0.0242638888888889
KCNJ9	0.0532979166666667
IGSF8	15.9900532407407
ATP1A2	96.9063148148149
ATP1A4	0.08725
CASQ1	25.2593456018518
RP11-536C5.7	0.368896296296296
PEA15	165.338865740741
DCAF8	37.7760601851852
RP11-574F21.2	0.664478703703704
RPSAP18	0.420298611111111
PEX19	20.7157847222222
COPA	35.2634930555555
SUMO1P3	0.199119444444444
NCSTN	23.7588726851852
NHLH1	0.089943287037037
RNU4-42P	0.000981018518518519
VANGL2	1.75596296296296
SLAMF6	0.227939351851852
RP11-528G1.2	0.00496018518518519
CD84	0.481128009259259
SLAMF1	0.579099768518518
SETP9	0.0208722222222222
RP11-404F10.2	0.0371854166666667
CD48	0.400181481481481
SLAMF7	0.187041435185185
RP11-404F10.6	0.00221458333333333
RP11-404F10.5	0.00286689814814815
LY9	0.0569268518518519
CD244	0.145972916666667
RP11-312J18.3	0.0031525462962963
ITLN1	6.76706527777778
RP11-312J18.5	0.156149537037037
RP11-312J18.6	0.00938865740740741
RP11-544M22.1	0.00572037037037037
RP11-312J18.7	0.00585578703703704
ITLN2	0.0420615740740741
F11R	7.36416435185185
RP11-544M22.3	0.0275414351851852
TSTD1	7.17506921296297
USF1	21.0631759259259
ARHGAP30	1.95345856481481
NECTIN4	0.0808092592592593
RP11-544M22.8	0.00592175925925926
KLHDC9	2.9604337962963
PFDN2	54.9697245370371
NIT1	10.0544050925926
DEDD	12.4741435185185
ACA64	0.0121582561728395
UFC1	31.6918935185185
RP11-297K8.2	0.0195270833333333
USP21	9.45112037037037
PPOX	6.36156203703703
B4GALT3	13.0896064814815
ADAMTS4	14.6937069444445
NDUFS2	107.125256944444
FCER1G	12.5949810185185
APOA2	0.235398148148148
TOMM40L	13.7019347222222
MIR5187	0.00243078703703704
NR1I3	0.507977083333334
PCP4L1	0.445888425925926
MPZ	3.67083888888889
SDHC	10.8232247685185
RRM2P2	0.0150356481481482
RP11-122G18.12	0.560259490740741
RNU6-481P	0.125787268518519
RP11-122G18.10	0.0490164351851852
RP11-122G18.7	0.128104166666667
RP11-122G18.9	0.0228328703703704
RP11-122G18.11	0.415626388888889
FCGR2A	3.15885115740741
HSPA6	7.77777037037037
RPS23P10	0.00673032407407408
